gomodel:568b0f9600000284	PMID:15625192
gomodel:568b0f9600000284	PMID:15625192
gomodel:568b0f9600000284	PMID:19837372
gomodel:568b0f9600000284	PMID:15123841
gomodel:568b0f9600000284	PMID:17096597
gomodel:568b0f9600000284	PMID:17728253
gomodel:568b0f9600000284	PMID:17728253
gomodel:568b0f9600000284	PMID:19371715
gomodel:568b0f9600000284	PMID:19371715
gomodel:568b0f9600000284	PMID:23072806
gomodel:568b0f9600000284	PMID:22470487
gomodel:568b0f9600000284	PMID:19371715
gomodel:568b0f9600000284	PMID:11751572
gomodel:568b0f9600000284	PMID:21873635
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:20133945
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:11751572
gomodel:568b0f9600000284	PMID:15625192
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:11751572
gomodel:568b0f9600000284	PMID:12142542
gomodel:568b0f9600000284	PMID:15116070
gomodel:568b0f9600000284	PMID:15116070
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:15256594
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:15256594
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:12435362
gomodel:568b0f9600000284	PMID:12435362
gomodel:568b0f9600000284	PMID:23437011
gomodel:568b0f9600000284	PMID:23437011
gomodel:568b0f9600000284	PMID:17699606
gomodel:568b0f9600000284	PMID:22554143
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:20369020
gomodel:568b0f9600000284	PMID:19837372
gomodel:5745387b00001516	PMID:7295297
gomodel:5745387b00001516	PMID:25565206
gomodel:5745387b00001516	PMID:28630053
gomodel:5745387b00001516	PMID:4817529
gomodel:5745387b00001516	PMID:33274589
gomodel:5745387b00001516	PMID:30174313
gomodel:5745387b00001516	PMID:176725
gomodel:5745387b00001516	PMID:23951293
gomodel:5745387b00001516	PMID:176725
gomodel:5745387b00001516	PMID:3443296
gomodel:5745387b00001516	PMID:12581871
gomodel:5745387b00001516	PMID:30174313
gomodel:5745387b00001516	PMID:9169614
gomodel:5745387b00001516	PMID:21347706
gomodel:5745387b00001516	PMID:27760309
gomodel:5745387b00001516	PMID:891258
gomodel:5745387b00001516	PMID:7295297
gomodel:5745387b00001516	PMID:23951293
gomodel:5745387b00001516	PMID:24786789
gomodel:5745387b00001516	PMID:32035422
gomodel:5745387b00001516	PMID:23951293
gomodel:5745387b00001516	PMID:23951293
gomodel:5745387b00001516	PMID:891258
gomodel:5745387b00001516	PMID:27103217
gomodel:5745387b00001516	PMID:26080680
gomodel:5745387b00001516	PMID:27103217
gomodel:5745387b00001516	PMID:27103217
gomodel:5745387b00001516	PMID:19696889
gomodel:5745387b00001516	PMID:19696889
gomodel:5745387b00001516	PMID:2521854
gomodel:5745387b00001516	PMID:21347706
gomodel:5745387b00001516	PMID:4275392
gomodel:5745387b00001516	PMID:28049690
gomodel:5745387b00001516	PMID:27760309
gomodel:5745387b00001516	PMID:19696889
gomodel:5745387b00001516	PMID:11785984
gomodel:5745387b00001516	PMID:11785984
gomodel:5745387b00001516	PMID:26080680
